Num densities: 3080
Num mixtures: 199
1/500 WER: 0.000000% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
25/500 WER: 9.195402% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
26/500 WER: 8.888889% (S/I/D) 0/0/0 | 9 1 2 | 9 1 2 
27/500 WER: 8.602151% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
28/500 WER: 8.333333% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
29/500 WER: 8.080808% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
30/500 WER: 7.843137% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
31/500 WER: 7.619048% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
32/500 WER: 7.407407% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
33/500 WER: 7.207207% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
34/500 WER: 7.017544% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
35/500 WER: 9.090909% (S/I/D) 2/0/1 | 4 7 8 7 1 1 | 4 7 11 8 7 10 9 
36/500 WER: 8.870968% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
37/500 WER: 8.661417% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
38/500 WER: 8.461538% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
39/500 WER: 8.270677% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
40/500 WER: 8.088235% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
41/500 WER: 7.913669% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
42/500 WER: 7.746479% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
43/500 WER: 7.432432% (S/I/D) 0/0/0 | 9 10 1 7 11 9 | 9 10 1 7 11 9 
44/500 WER: 7.284768% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
45/500 WER: 7.142857% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
46/500 WER: 7.006369% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
47/500 WER: 6.875000% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
48/500 WER: 7.361963% (S/I/D) 0/1/0 | 3 6 9 11 | 3 6 9 
49/500 WER: 7.228916% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
50/500 WER: 7.100592% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
51/500 WER: 6.976744% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
52/500 WER: 6.857143% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
53/500 WER: 6.741573% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
54/500 WER: 6.629834% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
55/500 WER: 6.521739% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
56/500 WER: 6.417112% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
57/500 WER: 7.894737% (S/I/D) 0/0/3 | | 10 8 9 
58/500 WER: 7.772021% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
59/500 WER: 7.653061% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
60/500 WER: 8.040201% (S/I/D) 1/0/0 | 11 10 1 | 10 10 1 
61/500 WER: 7.920792% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
62/500 WER: 7.804878% (S/I/D) 0/0/0 | 6 8 1 | 6 8 1 
63/500 WER: 7.692308% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
64/500 WER: 7.441860% (S/I/D) 0/0/0 | 11 7 4 1 5 9 8 | 11 7 4 1 5 9 8 
65/500 WER: 7.339450% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
66/500 WER: 7.174888% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
67/500 WER: 7.079646% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
68/500 WER: 6.986900% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
69/500 WER: 7.327586% (S/I/D) 1/0/0 | 7 8 4 | 4 8 4 
70/500 WER: 7.172996% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
71/500 WER: 7.083333% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
72/500 WER: 6.995885% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
73/500 WER: 6.910569% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
74/500 WER: 7.228916% (S/I/D) 0/1/0 | 11 8 7 7 | 11 8 7 
75/500 WER: 7.142857% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
76/500 WER: 7.058824% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
77/500 WER: 7.364341% (S/I/D) 1/0/0 | 2 4 6 | 7 4 6 
78/500 WER: 7.662835% (S/I/D) 1/0/0 | 2 4 3 | 2 4 2 
79/500 WER: 7.575758% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
80/500 WER: 7.490637% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
81/500 WER: 7.407407% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
82/500 WER: 7.326007% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
83/500 WER: 7.246377% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
84/500 WER: 7.168459% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
85/500 WER: 7.092199% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
86/500 WER: 7.017544% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
87/500 WER: 7.638889% (S/I/D) 0/0/2 | 3 | 4 4 3 
88/500 WER: 7.560137% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
89/500 WER: 7.482993% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
90/500 WER: 7.407407% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
91/500 WER: 7.333333% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
92/500 WER: 7.260726% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
93/500 WER: 7.189542% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
94/500 WER: 7.119741% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
95/500 WER: 7.051282% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
96/500 WER: 6.984127% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
97/500 WER: 6.918239% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
98/500 WER: 6.853583% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
99/500 WER: 6.790123% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
100/500 WER: 6.727829% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
101/500 WER: 6.666667% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
102/500 WER: 6.567164% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
103/500 WER: 6.508876% (S/I/D) 0/0/0 | 1 1 11 | 1 1 11 
104/500 WER: 6.413994% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
105/500 WER: 6.358382% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
106/500 WER: 6.303725% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
107/500 WER: 6.250000% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
108/500 WER: 6.478873% (S/I/D) 1/0/0 | 1 1 3 | 1 1 2 
109/500 WER: 6.424581% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
110/500 WER: 6.371191% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
111/500 WER: 6.318681% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
112/500 WER: 6.504065% (S/I/D) 0/0/1 | 7 5 6 8 | 7 10 5 6 8 
113/500 WER: 6.451613% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
114/500 WER: 6.400000% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
115/500 WER: 6.349206% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
116/500 WER: 6.299213% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
117/500 WER: 6.250000% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
118/500 WER: 6.201550% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
119/500 WER: 6.153846% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
120/500 WER: 6.615776% (S/I/D) 1/0/1 | 2 1 | 6 8 1 
121/500 WER: 6.565657% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
122/500 WER: 7.268170% (S/I/D) 0/0/3 | | 7 8 6 
123/500 WER: 7.462687% (S/I/D) 1/0/0 | 4 2 10 | 5 2 10 
124/500 WER: 7.654321% (S/I/D) 0/1/0 | 4 4 3 3 | 4 4 3 
125/500 WER: 7.598039% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
126/500 WER: 7.542579% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
127/500 WER: 7.487923% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
128/500 WER: 7.434053% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
129/500 WER: 7.380952% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
130/500 WER: 7.242991% (S/I/D) 0/0/0 | 10 6 8 1 8 1 10 1 | 10 6 8 1 8 1 10 1 
131/500 WER: 7.373272% (S/I/D) 0/0/1 | 6 10 4 3 4 | 6 10 4 3 4 5 
132/500 WER: 7.322654% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
133/500 WER: 7.272727% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
134/500 WER: 7.223476% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
135/500 WER: 7.174888% (S/I/D) 0/0/0 | 6 8 1 | 6 8 1 
136/500 WER: 7.126949% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
137/500 WER: 7.079646% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
138/500 WER: 7.032967% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
139/500 WER: 6.986900% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
140/500 WER: 6.911447% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
141/500 WER: 6.866953% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
142/500 WER: 6.823028% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
143/500 WER: 6.779661% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
144/500 WER: 6.639004% (S/I/D) 0/0/0 | 10 8 6 6 9 3 3 4 7 11 | 10 8 6 6 9 3 3 4 7 11 
145/500 WER: 6.597938% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
146/500 WER: 6.557377% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
147/500 WER: 6.517312% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
148/500 WER: 6.477733% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
149/500 WER: 6.438632% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
150/500 WER: 6.400000% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
151/500 WER: 6.361829% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
152/500 WER: 6.324111% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
153/500 WER: 6.286837% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
154/500 WER: 6.445312% (S/I/D) 1/0/0 | 2 7 2 | 3 7 2 
155/500 WER: 6.407767% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
156/500 WER: 6.370656% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
157/500 WER: 6.333973% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
158/500 WER: 6.297710% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
159/500 WER: 6.261860% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
160/500 WER: 6.226415% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
161/500 WER: 6.191370% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
162/500 WER: 6.156716% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
163/500 WER: 6.122449% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
164/500 WER: 6.088561% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
165/500 WER: 6.055046% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
166/500 WER: 6.204380% (S/I/D) 0/0/1 | 6 8 | 6 8 1 
167/500 WER: 6.170599% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
168/500 WER: 6.317690% (S/I/D) 1/0/0 | 11 5 1 | 2 5 1 
169/500 WER: 6.283662% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
170/500 WER: 6.428571% (S/I/D) 1/0/0 | 1 1 3 | 1 1 2 
171/500 WER: 6.394316% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
172/500 WER: 6.360424% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
173/500 WER: 6.326889% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
174/500 WER: 6.293706% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
175/500 WER: 6.260870% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
176/500 WER: 6.747405% (S/I/D) 0/0/3 | | 10 2 10 
177/500 WER: 7.056799% (S/I/D) 1/0/1 | 5 5 | 5 2 10 
178/500 WER: 7.020548% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
179/500 WER: 6.984668% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
180/500 WER: 7.118644% (S/I/D) 0/1/0 | 1 1 2 5 | 1 1 2 
181/500 WER: 7.082631% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
182/500 WER: 7.046980% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
183/500 WER: 7.011686% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
184/500 WER: 6.976744% (S/I/D) 0/0/0 | 2 8 7 | 2 8 7 
185/500 WER: 6.873977% (S/I/D) 0/0/0 | 10 7 4 3 11 6 4 4 7 | 10 7 4 3 11 6 4 4 7 
186/500 WER: 6.840391% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
187/500 WER: 6.807131% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
188/500 WER: 6.774194% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
189/500 WER: 6.720000% (S/I/D) 0/0/0 | 7 8 3 3 9 | 7 8 3 3 9 
190/500 WER: 6.687898% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
191/500 WER: 6.656101% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
192/500 WER: 6.940063% (S/I/D) 1/1/0 | 2 9 6 6 | 9 9 6 
193/500 WER: 6.907378% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
194/500 WER: 6.875000% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
195/500 WER: 6.842924% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
196/500 WER: 6.811146% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
197/500 WER: 6.779661% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
198/500 WER: 6.748466% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
199/500 WER: 6.870229% (S/I/D) 0/1/0 | 11 7 3 9 | 11 7 3 
200/500 WER: 6.838906% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
201/500 WER: 6.807867% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
202/500 WER: 6.777108% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
203/500 WER: 6.746627% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
204/500 WER: 6.716418% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
205/500 WER: 6.835067% (S/I/D) 1/0/0 | 8 4 1 | 6 4 1 
206/500 WER: 6.804734% (S/I/D) 0/0/0 | 3 7 2 | 3 7 2 
207/500 WER: 6.774669% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
208/500 WER: 6.744868% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
209/500 WER: 6.715328% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
210/500 WER: 6.686047% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
211/500 WER: 7.091172% (S/I/D) 0/0/3 | | 11 8 7 
212/500 WER: 7.296137% (S/I/D) 1/0/1 | 1 4 2 1 3 4 7 | 1 4 2 1 3 4 4 4 
213/500 WER: 7.264957% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
214/500 WER: 7.234043% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
215/500 WER: 7.203390% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
216/500 WER: 7.172996% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
217/500 WER: 7.282913% (S/I/D) 1/0/0 | 3 1 3 | 2 1 3 
218/500 WER: 7.252441% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
219/500 WER: 7.222222% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
220/500 WER: 7.192254% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
221/500 WER: 7.162534% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
222/500 WER: 7.133059% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
223/500 WER: 7.103825% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
224/500 WER: 7.074830% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
225/500 WER: 7.046070% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
226/500 WER: 7.017544% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
227/500 WER: 6.989247% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
228/500 WER: 6.942590% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
229/500 WER: 6.914894% (S/I/D) 0/0/0 | 5 4 9 | 5 4 9 
230/500 WER: 6.869221% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
231/500 WER: 6.973684% (S/I/D) 0/1/0 | 5 8 8 11 | 5 8 8 
232/500 WER: 6.946265% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
233/500 WER: 6.919060% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
234/500 WER: 6.892068% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
235/500 WER: 6.865285% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
236/500 WER: 6.967742% (S/I/D) 0/0/1 | 10 1 | 10 10 1 
237/500 WER: 6.940874% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
238/500 WER: 6.914213% (S/I/D) 0/0/0 | 10 2 10 | 10 2 10 
239/500 WER: 6.887755% (S/I/D) 0/0/0 | 3 8 3 | 3 8 3 
240/500 WER: 6.861499% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
241/500 WER: 6.835443% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
242/500 WER: 6.935687% (S/I/D) 1/0/0 | 1 1 1 | 1 1 2 
243/500 WER: 6.909548% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
244/500 WER: 6.883605% (S/I/D) 0/0/0 | 11 8 7 | 11 8 7 
245/500 WER: 6.857855% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
246/500 WER: 6.832298% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
247/500 WER: 7.178218% (S/I/D) 0/0/3 | | 8 11 5 
248/500 WER: 7.398274% (S/I/D) 1/0/1 | 8 1 | 2 5 1 
249/500 WER: 7.371007% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
250/500 WER: 7.343941% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
251/500 WER: 7.317073% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
252/500 WER: 7.290401% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
253/500 WER: 7.263923% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
254/500 WER: 7.237636% (S/I/D) 0/0/0 | 4 8 4 | 4 8 4 
255/500 WER: 7.211538% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
256/500 WER: 7.185629% (S/I/D) 0/0/0 | 11 7 3 | 11 7 3 
257/500 WER: 7.159905% (S/I/D) 0/0/0 | 4 4 3 | 4 4 3 
258/500 WER: 7.117438% (S/I/D) 0/0/0 | 11 3 4 1 9 | 11 3 4 1 9 
259/500 WER: 7.092199% (S/I/D) 0/0/0 | 5 2 10 | 5 2 10 
260/500 WER: 7.067138% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
261/500 WER: 7.042254% (S/I/D) 0/0/0 | 6 8 1 | 6 8 1 
262/500 WER: 7.017544% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
263/500 WER: 6.976744% (S/I/D) 0/0/0 | 2 3 4 1 9 | 2 3 4 1 9 
264/500 WER: 6.952491% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
265/500 WER: 7.043880% (S/I/D) 1/0/0 | 5 2 9 | 5 2 10 
266/500 WER: 7.134638% (S/I/D) 1/0/0 | 2 1 1 | 2 1 3 
267/500 WER: 7.339450% (S/I/D) 1/1/0 | 1 4 3 7 | 2 4 3 
268/500 WER: 7.314286% (S/I/D) 0/0/0 | 5 7 6 | 5 7 6 
269/500 WER: 7.289294% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
270/500 WER: 7.264472% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
271/500 WER: 7.239819% (S/I/D) 0/0/0 | 11 9 11 | 11 9 11 
272/500 WER: 7.215333% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
273/500 WER: 7.191011% (S/I/D) 0/0/0 | 2 1 3 | 2 1 3 
274/500 WER: 7.166853% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
275/500 WER: 7.142857% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
276/500 WER: 7.119021% (S/I/D) 0/0/0 | 9 1 11 | 9 1 11 
277/500 WER: 7.095344% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
278/500 WER: 7.071823% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
279/500 WER: 7.048458% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
280/500 WER: 7.025247% (S/I/D) 0/0/0 | 5 10 6 | 5 10 6 
281/500 WER: 6.986900% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
282/500 WER: 6.964091% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
283/500 WER: 6.941432% (S/I/D) 0/0/0 | 11 11 1 | 11 11 1 
284/500 WER: 6.918919% (S/I/D) 0/0/0 | 1 1 2 | 1 1 2 
285/500 WER: 6.896552% (S/I/D) 0/0/0 | 11 3 5 | 11 3 5 
286/500 WER: 6.874329% (S/I/D) 0/0/0 | 10 4 9 | 10 4 9 
287/500 WER: 6.959315% (S/I/D) 1/0/0 | 9 1 6 | 9 9 6 
288/500 WER: 6.937033% (S/I/D) 0/0/0 | 1 10 3 | 1 10 3 
289/500 WER: 6.914894% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
290/500 WER: 6.892895% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
291/500 WER: 6.871036% (S/I/D) 0/0/0 | 2 2 3 | 2 2 3 
292/500 WER: 6.954689% (S/I/D) 1/0/0 | 9 1 6 | 9 9 6 
293/500 WER: 6.932773% (S/I/D) 0/0/0 | 7 8 6 | 7 8 6 
294/500 WER: 6.896552% (S/I/D) 0/0/0 | 7 10 5 6 8 | 7 10 5 6 8 
295/500 WER: 6.875000% (S/I/D) 0/0/0 | 2 5 1 | 2 5 1 
296/500 WER: 6.853583% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
297/500 WER: 6.832298% (S/I/D) 0/0/0 | 10 8 9 | 10 8 9 
298/500 WER: 6.811146% (S/I/D) 0/0/0 | 9 9 6 | 9 9 6 
299/500 WER: 6.790123% (S/I/D) 0/0/0 | 8 5 3 | 8 5 3 
300/500 WER: 6.769231% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
301/500 WER: 6.748466% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
302/500 WER: 6.727829% (S/I/D) 0/0/0 | 3 6 9 | 3 6 9 
303/500 WER: 6.808943% (S/I/D) 1/0/0 | 3 6 3 | 3 6 9 
304/500 WER: 6.788247% (S/I/D) 0/0/0 | 10 10 1 | 10 10 1 
305/500 WER: 6.767677% (S/I/D) 0/0/0 | 1 6 7 | 1 6 7 
306/500 WER: 6.747231% (S/I/D) 0/0/0 | 8 11 5 | 8 11 5 
307/500 WER: 6.726908% (S/I/D) 0/0/0 | 2 4 2 | 2 4 2 
308/500 WER: 6.706707% (S/I/D) 0/0/0 | 5 8 8 | 5 8 8 
309/500 WER: 6.686627% (S/I/D) 0/0/0 | 6 4 1 | 6 4 1 
310/500 WER: 6.666667% (S/I/D) 0/0/0 | 7 4 6 | 7 4 6 
