-2.87939 -0.307355 -0.474773 1.07942 1.20928 1.06729 -0.365198 1.39339 1.5663 0.139031 0.996669 1.01808 0.140958 -0.168177 -0.0028215 1.8128 0.312862 0.118971 0.405523 0.854407 0.113779 0.836635 0.280432 -0.40959 -0.0524013 
-2.90031 -0.472454 -0.562443 0.820854 -0.0329619 -0.446092 -0.643492 -0.666053 0.842246 -0.0669927 2.13262 0.311266 0.222708 0.326559 -0.692598 -0.705145 -0.635865 1.13389 0.428085 -1.09909 -0.23834 0.452418 0.846485 -0.612196 0.0315695 
-3.03806 -0.974652 -0.335556 1.34644 1.38756 0.30542 0.852742 0.10208 1.35612 -0.449238 0.128785 0.49142 -0.503345 -1.03481 -1.01035 0.0114582 0.191622 -0.0219337 2.49561 0.0745705 0.0220639 -0.649244 -0.106819 -1.03679 0.834434 
-2.86667 -0.351005 -0.950637 -0.511614 0.0198201 0.636626 -0.438248 -0.775379 1.28346 0.246871 -0.440551 -1.10136 0.0426467 -0.0617021 -0.641482 -1.45042 -1.29557 -0.37264 -0.0736401 -2.17583 -0.253862 0.0926826 -1.24769 -1.79515 0.0897472 
-2.80959 -0.292757 -1.04716 -0.530224 0.485851 -0.579496 0.413579 -0.265227 0.441726 -0.198572 0.476477 0.657546 0.235961 0.18796 -0.653255 -1.23366 0.556643 -0.119569 0.978265 0.400681 -0.358168 -0.112094 -1.43799 0.291143 -0.150842 
-2.80987 0.0380343 -0.148631 0.466402 0.968833 -0.126178 0.350044 0.194168 -0.218246 1.01188 1.54882 0.228769 0.576595 1.1191 0.239557 -0.808143 -0.459892 -0.373432 -0.473551 0.0911126 -1.39863 1.25015 1.23591 -0.224083 -0.10932 
-2.81741 0.000492473 0.017523 0.404939 0.0932464 -0.55472 0.23736 0.027471 -1.10121 0.0799195 0.0796516 -1.1976 0.133195 0.380004 1.27804 0.814818 0.0737283 -1.02023 0.623203 0.803786 -2.11685 -0.142349 0.453746 -0.0832796 -0.246364 
-2.81131 0.461494 -0.230744 -0.13148 0.581249 -0.871581 -1.00031 -0.569776 -0.0994049 -0.103294 0.798386 -0.340174 0.00686223 0.830214 1.07634 0.347054 0.0975515 -0.25466 -1.32168 -0.306591 -0.482801 0.0819383 0.281385 -0.846038 -0.153314 
-2.65187 -0.662275 0.347232 -1.05034 1.59621 -1.63879 -0.492803 -0.123834 0.381385 -0.0372051 0.397013 1.5788 0.402662 -0.795733 0.650224 -1.38331 0.674356 -1.29374 -0.790159 -0.32008 0.528334 -0.896848 -0.999608 1.14044 -0.87504 
-2.91182 -1.02744 0.0877287 0.615121 0.749353 -0.644821 1.3263 1.21108 0.528024 -0.497119 -0.085521 0.707743 -0.222816 -1.16196 0.0844024 0.176715 0.705505 -0.0827031 1.00793 1.18557 1.44094 -0.493099 -0.141999 1.6103 0.267347 
-2.90681 -0.201772 -0.460378 0.474175 0.643669 -0.595711 -0.00393815 -0.740615 0.999335 1.32821 0.22284 1.27171 -0.225521 -0.754326 -0.314171 0.533967 0.0617944 0.228861 0.92177 -0.172522 0.970727 1.22482 -0.498705 1.36199 -0.0908729 
-2.97461 -0.24488 -0.82422 -0.361047 0.11377 0.41862 -0.0512816 -1.49233 1.09426 0.377585 0.392417 1.11775 -0.788609 0.453666 -1.56612 0.609527 -1.61324 1.74555 0.405318 -1.3734 0.628709 0.355219 -0.00242202 -0.391957 0.49834 
-2.87447 0.0857489 -0.765229 -0.355188 0.983545 0.0395346 -0.19354 -1.03094 1.26673 0.904796 1.59645 2.31696 0.103692 1.23144 -1.14275 -0.889688 0.24804 0.576618 -1.4203 -2.24927 0.651608 1.19952 1.46358 1.35973 -0.275328 
-3.06261 0.199332 -0.220081 -0.353172 0.252431 -0.418871 -0.396992 -0.583106 0.80747 0.153838 1.22026 0.761342 -0.374946 0.435456 0.310503 -0.760543 -0.430088 0.144553 -0.371496 0.15671 -0.173223 -1.004 0.868554 -0.433682 0.716046 
-3.04173 -0.460689 0.62216 1.08203 0.995544 -0.775009 -1.92429 -0.250267 0.400572 0.0366266 0.576808 0.271476 -0.155204 -0.254146 1.91374 1.29045 0.950187 -1.02218 -1.74902 1.24418 -0.618023 -0.291178 0.16185 -0.717894 0.494986 
-2.99632 -0.520952 -0.303128 0.329195 0.821522 -1.91823 -0.318725 -0.668863 -0.96561 -0.303581 -0.502637 1.4872 -0.290801 -0.691095 0.605345 0.605087 -0.18156 -1.67271 -0.122166 0.361826 -1.98184 -1.03309 -1.823 -0.703919 0.413834 
-2.84608 0.494242 -0.00878512 0.975527 0.448375 0.158699 -0.0592942 -1.16857 0.52575 -0.403151 1.03893 1.22344 0.547704 0.316749 0.271952 1.18713 0.20657 0.485708 0.308679 -0.588264 -0.252867 -0.475951 -0.156045 0.38914 -0.461652 
-2.85505 0.251304 -0.188046 0.13536 -0.157525 1.01019 0.208544 -0.854736 1.54221 1.28018 0.7433 0.351712 0.473745 0.782976 -1.08592 -0.868331 -1.25611 1.5138 1.97957 -0.607318 1.00875 1.06406 0.146293 0.0660393 -0.387821 
-2.90786 -0.477209 -0.496498 0.159952 -1.02961 -1.27469 0.659488 -0.960621 1.21986 2.68099 0.947588 1.64281 0.23033 0.0359877 -0.265965 -0.166041 -2.01299 0.541872 0.904864 -0.293766 1.93397 2.55317 1.26214 0.129815 -0.199076 
-2.88864 -0.457911 -0.422642 0.170851 0.0505485 -1.59344 0.21055 -0.900404 1.56837 1.13341 1.68026 3.39323 -0.0943387 -1.07725 -0.559058 -0.740063 -0.437233 -1.49765 0.245522 0.267667 0.920988 1.31468 0.559035 1.83405 0.100549 
-2.88787 -0.0417955 0.0734407 0.473552 0.423416 -1.07632 -0.825812 -0.00557494 1.43271 0.802021 1.65305 3.52737 -0.0702058 -0.340543 0.338671 0.292354 0.624007 -1.78232 -0.968413 0.850221 -0.100216 -0.408525 0.792353 2.68513 0.0182923 
-2.93772 -0.0172251 0.428499 0.0577542 -0.0577146 -0.216236 -0.977892 -0.247966 0.0879976 1.65883 2.30158 0.967352 -0.062854 0.501273 1.22067 -0.105475 1.0479 0.895101 -1.5297 0.713348 -1.00641 -0.873817 1.17849 -0.57337 0.0478319 
-2.88887 0.578838 -0.0422658 -0.59297 0.517149 -0.0967327 0.437447 0.389033 1.41986 0.916784 1.11381 -1.26962 0.0105605 1.146 0.49671 -0.703156 0.500031 1.2682 0.205547 1.29168 -0.134802 -0.184836 -0.490797 -3.94717 -0.192719 
-2.92247 -0.0306545 0.0730497 0.14666 0.0543535 -0.933365 0.42146 -0.286582 -0.38849 -0.475548 -0.399749 0.36608 -0.0745931 -0.000455077 -0.00944099 -0.308454 -0.406045 0.115707 1.1553 -0.282986 -1.61742 -1.09227 -1.78277 -2.67667 0.171256 
-2.95351 -0.0371528 0.976231 0.885674 -0.463934 0.247763 0.753363 -0.26339 -0.710899 -2.34913 0.389102 0.913149 -0.027995 -0.0351846 0.719175 0.734751 -0.446333 0.389021 1.60579 -0.0166891 -0.711276 -3.42759 -1.6608 -0.0477118 0.189899 
-3.00401 0.499552 0.283923 0.695426 0.513472 0.487265 0.434086 -0.849172 -0.123123 0.164964 1.3539 0.498244 -0.274176 -0.101536 0.424678 1.15073 -0.00987171 0.491181 -0.00877366 -1.24276 -1.37081 -0.642591 0.210266 1.49397 0.651193 
-2.87682 0.0995896 -0.303546 0.701855 0.523249 0.256499 -0.704352 -0.174761 1.06859 -0.364135 0.506787 1.19629 0.124247 0.132681 -0.509527 0.488384 0.50252 1.00698 -1.05354 0.110899 1.28835 0.0957388 0.789557 0.700607 -0.112355 
-2.87906 -0.217829 -0.30875 0.837838 0.163777 -0.678035 0.15841 -0.970637 0.208026 -1.07255 -0.714768 0.546319 0.195614 -0.214873 -1.71704 -0.0563668 0.674717 -0.794161 -0.559422 -0.710371 0.811345 1.09231 -0.957938 -0.312231 0.377465 
-2.78158 -0.713692 -0.66108 -1.03166 0.404027 0.0356584 -0.472663 -0.333057 -0.931335 -1.43606 -1.93516 0.46417 0.562309 -1.36911 -1.2651 -1.57333 -0.124551 -0.390466 -0.849638 0.516279 -0.719533 -1.36892 -2.85736 -0.0306801 0.917253 
-2.90299 -0.79909 -0.279573 -0.656525 1.02939 -0.539711 -0.350053 -0.641954 -0.186293 0.40253 -1.0144 -0.371904 -0.0537185 -1.01748 0.0229458 -1.24025 0.542901 -0.683839 0.324132 -0.469672 -1.11545 0.65618 -1.32068 -1.32873 4.16257 
-2.61381 -1.06711 -0.278225 -0.38419 1.83585 0.464839 -0.218278 0.520604 0.0364208 0.329925 0.75593 -0.0723686 0.668424 -0.962263 0.0316552 -1.11708 1.80708 0.966971 -0.356263 1.49403 -0.155266 1.2 1.27994 -0.525333 3.33906 
-2.07895 -1.57823 -2.28255 1.27576 3.50557 0.83575 -0.0442991 -0.13597 -1.13811 -0.532468 0.327569 0.8119 1.75228 -0.97931 -2.16433 2.07127 3.357 0.675149 0.393071 0.196393 -0.186435 0.773298 1.96839 0.29237 1.7656 
-0.708953 0.512615 -2.26074 -0.0232841 1.26243 1.84292 -0.24793 2.06046 -1.34943 0.884854 1.38995 -0.186711 5.44799 1.45335 -2.64247 0.558887 0.246792 2.02242 0.0894096 2.70846 -1.03412 0.412982 2.09149 0.154845 -3.27923 
-0.569888 0.363849 -2.15329 -2.30516 1.34989 1.18306 -1.0993 1.98677 -1.67948 -0.236648 2.05933 -1.34439 5.07602 1.58666 -2.50143 -1.74848 -0.532792 0.605453 -0.825689 1.46889 -1.52408 -0.484148 1.13452 -1.07813 -3.17054 
-0.44125 -0.682268 -1.92458 -3.21083 1.37484 0.110362 -1.33464 0.851414 -1.701 -0.61015 0.819765 -0.848015 4.06937 0.988618 0.466931 -4.06614 -2.31615 -0.623545 -1.20668 0.988816 -0.502096 -0.0659957 0.429403 -1.40633 -2.96507 
-0.284672 -0.464722 -1.97963 -1.84927 2.6648 0.360708 -0.545783 2.46947 -2.15949 -0.189183 2.99684 -1.27534 1.06251 -1.1054 0.364762 -1.66267 1.51465 -1.26786 -0.282884 0.408886 -0.721178 -0.918186 1.39833 -0.922961 -1.01579 
-0.237442 0.116364 -1.84343 -0.587247 3.36779 0.0360713 0.626444 2.63727 -2.40062 0.0915357 2.60001 -1.1927 0.83494 -0.289554 0.402982 1.53873 2.18204 -0.982473 1.60066 0.651025 -0.642362 0.281144 0.471552 0.126497 -1.04779 
-0.404869 -0.450509 -2.34316 -2.25289 1.58838 -0.604179 -0.860173 2.02693 -2.5196 -1.20861 2.57313 -1.10049 0.101287 0.246158 -0.565346 0.852205 0.225646 -0.614311 0.435982 1.17745 -0.728739 -0.511418 1.52564 -0.215478 0.12431 
-0.41659 -0.45514 -2.44271 -1.59878 1.82245 -0.0734924 -0.763523 1.71558 -2.64254 -0.81165 2.56718 -0.885765 -0.315763 -0.00219782 -0.624495 0.213133 -0.91921 -0.375647 -0.208316 -0.757145 -0.431317 -0.531954 -0.371898 0.327779 0.192483 
-0.478353 0.4578 -1.41557 -0.813807 2.39122 0.362819 -0.17817 1.90448 -1.14149 -0.220418 2.6045 -0.508913 -0.585848 0.368757 0.559829 -0.217818 -1.06474 0.272174 -0.754572 -0.735982 1.11289 -0.26637 0.00547137 0.576718 -0.339669 
-0.313417 0.295777 -1.33802 -1.2062 3.02078 0.411705 0.391452 1.7573 -0.411073 -0.000549274 1.04776 0.202947 0.237754 0.821309 1.3272 0.932383 1.54721 0.85886 1.15935 -0.271578 1.86577 1.03371 -1.32432 1.10101 -2.26869 
-0.456886 -0.31857 -2.64113 -1.86785 2.0076 -1.90622 -0.970153 0.419562 -1.87508 -0.322135 0.478201 -0.257223 -0.0887203 0.139753 -0.272681 -0.256225 0.19487 -1.56627 -0.197974 -1.30072 0.677091 0.419132 -1.81422 0.52997 -2.37248 
-0.912957 -0.171849 -2.07944 -1.50111 1.92994 -3.13313 -1.17424 0.261588 -2.44235 -0.75132 0.234193 -1.00294 -1.06582 -0.716747 -0.891397 -0.634032 -0.506028 -2.98222 -0.932778 -1.64853 -1.1562 -0.453638 -2.05875 -0.419852 -0.87196 
-1.44991 -1.08166 -1.72505 1.01491 2.5497 -1.41268 0.184691 -0.146866 -0.648801 0.519088 0.381474 -0.514795 -2.80512 -1.55265 -0.523395 1.9933 -0.516656 -1.55916 -0.198097 -1.91051 -0.213875 0.444896 -0.577578 -0.609144 2.09218 
-1.78078 -1.45764 -1.40507 0.813834 3.90478 -1.35188 0.592953 0.23804 0.572468 0.815493 0.376338 -0.0996213 -3.2695 -1.28619 1.63416 2.40936 2.05115 0.465935 1.44928 -0.183232 2.16627 0.973468 -0.0869691 0.1315 2.91826 
-1.82665 -0.61861 -0.283036 2.00797 3.20135 0.0806188 1.42264 1.02299 0.178771 -0.376721 0.372208 0.146246 -2.253 -0.51231 2.37902 3.15679 1.37265 2.72998 2.4115 0.762226 2.32011 0.320844 0.121539 0.970494 1.49554 
-1.47625 -0.768227 -0.786105 -0.473006 0.63938 -0.156964 0.69375 1.38838 -0.511172 0.423982 0.411417 -0.583177 -0.0541376 0.33746 1.23921 -1.35727 -2.07717 1.06303 0.468181 1.53815 0.118829 -0.0808983 0.0276002 -0.0597089 -0.798371 
-1.55161 -0.672241 -1.00072 0.884221 1.80834 -0.91276 -0.00679332 0.675264 0.369478 0.516174 -0.71444 -1.52868 0.579011 0.865026 0.528583 0.0504303 -2.27897 0.367841 -0.563883 0.437176 -0.183084 -0.255563 -0.946558 -1.211 -0.725787 
-1.95007 -1.00275 -0.355088 1.60324 1.78756 -1.06307 1.07806 1.61728 -0.0664833 -0.717305 0.063202 -0.711823 -0.29472 -0.442312 -0.104699 -0.378772 -1.5388 -0.97966 -0.326381 0.594669 -0.220546 -0.290858 -0.267022 -0.727877 0.383001 
-1.94222 -2.08582 -1.87837 1.91424 1.17464 -1.59232 0.298048 1.4003 0.273643 1.75067 2.03836 0.753212 -1.14354 -1.48575 -1.46086 2.14338 0.574476 -1.22797 -0.373961 0.010726 0.692475 1.13518 1.41575 1.12889 0.294085 
-1.72316 -2.56467 -1.77057 1.13456 0.810325 -0.875298 -0.634205 0.65531 -1.50049 1.85304 0.345181 0.562601 -0.413961 -2.12832 -1.03227 0.212994 -1.08799 0.025896 -0.589633 -0.0212305 -1.66064 1.14387 0.922622 1.76762 -2.03306 
-1.87973 -2.77401 -1.26565 -0.146533 -0.0208054 -0.74728 1.19833 0.10144 -0.748108 1.9744 0.864601 0.947751 0.185445 -1.99287 -1.21932 -1.59382 -1.96662 0.262846 0.106307 -1.52114 -0.60733 2.30268 0.698169 1.40234 -1.80519 
-2.26209 -0.705626 0.151468 0.495361 0.643497 0.272262 0.250637 -0.770546 0.598139 1.84641 0.00150309 1.19551 -0.781514 1.52991 2.68932 -1.29491 -0.581782 1.58139 -0.0497749 -2.17791 0.284463 0.0823275 -1.76891 0.372387 0.168978 
-2.99632 -0.186717 -0.00302942 0.619584 0.939828 2.00777 -0.566172 -0.522838 1.03323 0.247476 1.13548 0.065513 -3.14378 2.64523 2.34065 -0.478363 0.13453 2.44846 0.0576779 -1.18254 2.24264 -1.3728 0.688518 -0.422445 3.88594 
-2.78883 -0.77149 0.0134221 0.62956 1.19153 0.627512 -0.701118 0.453461 0.0658678 0.287692 1.04296 0.619639 -2.24163 2.22556 1.69134 0.687933 1.3086 1.16441 -1.77363 0.351744 0.718321 -1.44221 0.156609 -0.279471 3.26495 
-2.50294 -1.64283 0.462747 0.123935 0.677216 1.3759 0.272533 0.6902 1.50098 0.221903 1.27232 0.100962 -0.5857 -1.06054 0.404859 -0.348684 0.0306757 0.933565 0.0147348 1.46345 0.797092 -1.389 1.10619 -0.927967 1.59409 
-2.19759 -2.36174 0.184106 -1.37958 0.0402223 1.21799 0.969653 -1.76753 1.02134 2.13084 -0.277316 -0.258665 1.99039 -2.44421 0.239836 -1.81911 -0.981291 -0.678366 1.42388 -1.24927 -0.0136975 1.6113 -1.22646 -0.276142 -1.20203 
-1.95898 -2.389 0.53323 -0.541196 -0.720461 0.623456 0.272427 -0.464655 2.38042 1.43631 -1.27207 -0.482528 2.0675 -1.821 0.682054 -1.07076 -2.07898 -0.00945011 0.90052 -0.921808 2.04838 0.982869 -2.01071 -0.934412 -1.68041 
-1.90069 -2.78803 0.132117 -1.4433 -0.508839 1.70909 1.66471 0.863757 0.447949 0.640746 -0.071835 0.881204 1.50352 -1.29305 -0.448425 -1.42892 -1.29188 0.277659 1.29018 0.1728 -0.936536 0.358686 -1.1668 0.658327 -1.56002 
-2.05492 -2.49241 0.413383 -1.10711 -1.07251 0.742811 -0.0161643 -0.892828 0.984737 1.83096 -0.440475 -0.109751 0.36468 -0.158973 0.295854 0.23298 -1.21238 -0.410532 -0.923234 0.875836 -0.035604 -0.256046 -0.140248 0.124149 -0.0599038 
-2.04168 -2.75992 0.123865 0.168122 0.433491 0.936786 0.739359 -0.296312 0.432599 0.837403 -0.27536 2.09754 -0.193786 -0.42754 -0.553086 0.627612 1.2453 0.260751 0.42897 0.167572 -1.72965 -0.511804 0.867939 2.18119 0.292234 
-2.14643 -2.02585 -0.00279911 0.0198339 -0.429485 0.968912 0.0109137 1.44276 0.780518 0.195026 -0.461793 1.36469 -0.597816 0.839069 -0.188264 1.30857 0.0801554 -0.636133 -1.54498 0.57934 0.291618 -0.380781 -0.337388 0.407236 0.848442 
-1.95594 -2.30185 0.260522 0.637555 0.531066 0.609554 -0.809716 0.825204 1.13161 1.39609 -0.123298 1.14473 0.256401 0.200108 -0.212117 1.5629 1.73281 -0.119444 -0.744275 1.72143 0.127025 -0.371501 0.277272 1.05959 -0.151323 
-1.97927 -2.07872 0.40775 -0.79906 0.177581 2.18175 -0.259864 -0.259587 0.536117 1.86191 0.426111 0.541477 0.165787 0.748559 0.368444 -0.886862 -0.283358 1.05388 -0.935712 0.0356009 0.0885952 0.876713 0.611309 -1.31846 -0.273829 
-1.94885 -2.15685 0.144105 1.09826 0.265424 0.884071 0.715462 -0.805992 0.687583 1.29111 1.08886 1.46328 0.500735 -0.159337 0.186356 0.961043 0.747577 -0.0782249 0.650141 -2.25602 -0.0855346 0.937932 1.34944 0.081569 -0.614831 
-1.94967 -2.0245 -0.416877 -2.01236 -0.641872 1.64843 -0.565698 0.0265799 0.799908 1.89334 0.554846 2.11652 0.0266629 0.297124 -0.909382 -2.40696 -1.27766 0.878433 0.221483 -0.801994 -0.297171 0.425751 0.591032 0.820394 -0.211421 
-2.07525 -2.44529 0.31527 -0.133404 -0.33639 3.50975 0.682846 -0.0164694 1.219 1.99051 -0.881765 1.25519 -0.226714 -0.422673 -0.131854 0.588169 -0.563163 1.12458 0.871819 0.242548 0.602123 0.110444 -1.13526 0.602039 2.15876 
-2.0925 -1.83669 0.276831 -0.653601 -0.975845 1.79177 0.765758 0.116102 -1.67651 0.333023 -2.41657 -0.0780545 -0.344821 0.344974 0.16751 -1.5957 -1.35174 0.766762 0.041169 0.92335 -2.09861 -0.81901 -3.04543 -1.306 3.17745 
-2.06834 0.866257 1.5911 2.23726 0.473447 1.89157 1.09851 0.460871 0.835249 1.39542 -0.93275 0.273795 -0.282922 3.21845 2.66026 3.82576 1.20341 0.200997 1.54338 0.434236 0.028165 -0.425429 -1.29148 -1.56101 3.23283 
-1.02538 0.777985 1.17541 -0.990397 -2.24558 -0.44452 -0.108179 0.978626 0.0108447 1.18962 -0.314779 0.0615082 2.61273 3.59015 1.13446 -0.787323 -2.07595 -3.37241 -0.741923 0.996547 -1.07403 -0.684566 0.494412 -1.01185 -0.73527 
-0.544115 0.646756 0.392197 0.737187 -3.73788 -1.02655 0.10397 1.21082 0.0385046 1.10788 -1.39971 -1.06846 3.84805 2.76315 0.144434 1.24322 -3.00065 -2.40534 -0.621631 1.09644 1.51697 0.66319 0.885451 -0.83985 -2.64014 
-0.465287 0.600765 0.436687 1.32031 -3.05813 0.586444 0.343387 0.556999 -0.791683 0.0650811 -1.29406 -0.53135 3.98353 -0.309683 -1.54347 -0.841488 -3.83503 -1.1171 -0.708503 0.0951628 -1.44522 -1.1374 -0.312485 -0.683097 -2.91971 
-0.381306 0.683689 0.841503 1.30817 -2.55207 1.17198 1.08715 0.457509 -0.0459009 0.625842 -1.14221 -0.952736 1.60716 -0.118316 -0.452785 2.06327 -0.338199 1.37018 1.10696 -0.523741 -0.0534576 -0.481755 -0.717646 -0.86002 -1.61658 
-0.422835 -0.0212482 -0.125867 -0.332622 -3.46244 -0.281369 -0.319323 -0.608088 -1.03957 -0.904709 -2.59795 -2.75238 0.311667 -0.759621 -0.697579 -0.979571 0.292764 0.628405 -0.399643 -1.82502 -0.958734 -1.72094 -1.03996 -1.42664 -1.04756 
-0.439229 0.920054 0.586364 0.917503 -2.38993 1.39182 1.18012 0.794712 1.15135 0.370276 -0.745417 -2.1485 0.0757056 0.344001 0.190042 -0.377029 0.718621 0.679646 0.773176 0.23713 1.71908 0.261482 0.478467 -1.37015 -1.2269 
-0.615546 0.671844 0.553648 0.556457 -3.48718 1.15863 0.841109 0.478289 0.605482 0.439072 -1.17309 -2.43955 -0.569319 -0.0261488 -0.391565 -0.692219 -1.01979 -0.0173608 -0.234661 0.0196128 0.574205 -0.159299 -0.0252715 -1.25987 -0.48246 
-0.874789 0.94757 1.03462 0.738747 -2.45066 1.40841 0.24443 1.56722 0.602051 0.905047 -1.11206 -2.1445 -1.10882 1.07006 1.53371 0.954673 1.09114 1.43257 0.51909 2.17993 1.45192 1.54834 1.29315 0.512487 0.371626 
-1.08256 1.53413 0.290693 0.332551 -1.54802 0.990422 -1.06392 0.330261 -0.817734 -0.39449 -1.16583 -1.60403 -1.58304 0.673522 -0.401954 -0.541574 0.906965 -0.34772 -2.09438 -0.466923 -1.74849 -0.653664 -0.363862 0.458836 0.982462 
-1.12004 1.41947 0.430226 0.0301239 -1.24021 0.420519 -0.943401 -0.555987 -0.737699 -0.507545 -1.12623 -1.82224 -1.23901 0.822808 -0.172984 -0.48862 2.43042 -0.634378 -1.66665 -1.03828 -1.19371 -0.809203 0.0423076 0.520461 0.457808 
-1.13907 1.86418 0.500204 0.217856 -0.961473 0.279565 -0.257445 -0.00667568 -0.563148 -0.00759674 -1.083 -1.85787 -0.643765 1.0117 -0.71932 -0.483704 1.60879 -0.967025 -0.472786 -1.57935 -1.03595 -0.780145 0.0268295 0.240676 -0.109532 
-1.21071 2.02135 0.550029 0.234949 -0.881433 0.126424 -0.251413 0.41548 -0.851633 0.194155 -0.143682 -1.57347 -0.306432 0.531723 0.335813 -0.101323 0.716867 -0.741549 0.750631 0.0842254 -0.0332074 0.503919 0.890051 0.0240129 -0.223243 
-1.39065 2.10751 0.39922 0.475066 -0.858622 -0.642488 0.491323 0.117974 -0.71844 -0.195918 -0.560689 -1.01604 -0.659453 0.756201 -0.050137 0.388786 0.407854 -0.910973 1.32978 0.674549 0.0139102 0.266983 0.493152 0.680291 0.112938 
-1.47366 2.26975 -0.117295 0.602133 -0.905908 -0.654017 0.0371139 0.428698 -0.817367 -0.0608475 0.10581 -0.880947 -0.81798 0.440446 -0.829757 0.333984 0.0543615 -0.800788 0.268526 0.435321 -0.228491 -0.0450995 1.03492 0.824738 -1.19392 
-1.47013 0.332845 0.683133 -0.218378 -0.526006 -0.240728 -1.29706 0.0915939 -0.535517 -0.578418 -0.199525 -0.612525 -0.631724 -1.90037 0.168013 -0.422669 0.379491 -0.318567 -0.978923 -0.32598 0.277035 -0.660341 -0.0469674 0.811219 -1.47066 
